altura,ano,cambio,car_price,carroceria,combustivel,comprimento,consumo,cor,direcao,entre_eixos,km_andado,largura,marca_carro,motorizacao,nome_carro,ocupantes,peso,porta_malas,tanque,url,velocidade_maxima
1425.0,2011/2011,Manual,25900.0,Sedan,Flex,4135.0,,Preto,Suspensão,2373.0,1.0,1634.0,Fiat,1.0,Fiat Siena,5.0,1040.0,500.0,48.0,https://www.mobiauto.com.br/comprar/carros/pb-joao-pessoa/fiat/siena/2011/fire-1-0-8v-flex/detalhes/11211361?page=detail&sort=0,156.0
1433.0,2014/2014,Manual,31900.0,Hatch,Flex,3827.0,,Prata,Suspensão,2373.0,101.0,1634.0,Fiat,1.0,Fiat Palio,5.0,940.0,290.0,48.0,https://www.mobiauto.com.br/comprar/carros/pb-joao-pessoa/fiat/palio/2014/fire-1-0-8v-flex-4p/detalhes/11208819?page=detail&sort=0,156.0
1474.0,2011/2011,Manual,31970.0,Hatch,Flex,3996.0,,Prata,Suspensão,2543.0,129.0,1683.0,Chevrolet,1.4,Chevrolet Agile,5.0,1032.0,327.0,54.0,https://www.mobiauto.com.br/comprar/carros/pb-joao-pessoa/chevrolet/agile/2011/ltz-1-4-8v-flex/detalhes/11250260?page=detail&sort=0,165.0
1463.0,2012/2012,Manual,39999.0,Sedan,Flex,4127.0,,Branco,Suspensão,2443.0,1.0,1645.0,Chevrolet,1.4,Chevrolet Prisma,5.0,905.0,439.0,54.0,https://www.mobiauto.com.br/comprar/carros/pb-joao-pessoa/chevrolet/prisma/2012/1-4-lt-spe-4/detalhes/11273556?page=detail&sort=0,178.0
1683.0,2016/2016,Automática,79999.0,SUV,Flex,4329.0,,Prata,Suspensão,2674.0,1.0,1822.0,Renault,2.0,Renault Duster,5.0,1294.0,475.0,50.0,https://www.mobiauto.com.br/comprar/carros/pb-joao-pessoa/renault/duster/2016/2-0-16v-dynamique-aut-flex/detalhes/11273576?page=detail&sort=0,170.0
1485.0,2019/2019,CVT,81980.0,Sedan,Flex,4455.0,12.3,Branco,Suspensão,2600.0,90.0,1695.0,Honda,1.5,Honda City,5.0,1126.0,536.0,46.0,https://www.mobiauto.com.br/comprar/carros/pb-cabedelo/honda/city/2019/ex-1-5-cvt-flex/detalhes/11337723?page=detail&sort=0,
1844.0,2017/2017,Automática,154990.0,SUV,Diesel,4887.0,,Branco,Suspensão,2845.0,98.0,1902.0,Chevrolet,2.8,Chevrolet Trailblazer,7.0,2161.0,205.0,76.0,https://www.mobiauto.com.br/comprar/carros/pb-joao-pessoa/chevrolet/trailblazer/2017/2-8-ctdi-ltz-7l-4wd/detalhes/11357344?page=detail&sort=0,
1474.0,2018/2018,Manual,38990.0,Hatch,Flex,3680.0,14.9,Branco,Elétrica,2423.0,51.0,1579.0,Renault,1.0,Renault Kwid,5.0,779.0,290.0,38.0,https://www.mobiauto.com.br/comprar/carros/pb-joao-pessoa/renault/kwid/2018/zen-1-0-12v-sce-flex/detalhes/11357436?page=detail&sort=0,152.0
1485.0,2019/2019,Automática,97990.0,Sedan,Flex,4620.0,10.6,Branco,Suspensão,2700.0,118.0,1775.0,Toyota,2.0,Toyota Corolla,5.0,1335.0,470.0,60.0,https://www.mobiauto.com.br/comprar/carros/pb-joao-pessoa/toyota/corolla/2019/2-0-xei-multi-drive-s-flex/detalhes/11357555?page=detail&sort=0,
,2018/2018,Automática,160990.0,SUV,Diesel,,,Bronze,Suspensão,,160.0,,Chevrolet,,Chevrolet Trailblazer,,,,,https://www.mobiauto.com.br/comprar/carros/pb-joao-pessoa/chevrolet/trailblazer/2018/2-8-ctdi-lt-4wd/detalhes/11357737?page=detail&sort=0,
1521.0,2013/2013,Manual,32990.0,Hatch,Flex,3944.0,,Vermelho,Suspensão,2460.0,105.0,1708.0,Citroën,1.4,Citroën C3,5.0,1110.0,300.0,55.0,https://www.mobiauto.com.br/comprar/carros/pb-joao-pessoa/citroen/c3/2013/tendance-1-5-8v-flex/detalhes/11358107?page=detail&sort=0,171.0
1510.0,2018/2019,Manual,64900.0,Hatch,Flex,3884.0,12.4,Branco,Suspensão,2460.0,49.458,1695.0,Toyota,1.5,Toyota Etios,5.0,1008.0,270.0,45.0,https://www.mobiauto.com.br/comprar/carros/pb-joao-pessoa/toyota/etios/2019/x-plus-1-5-flex/detalhes/11444865?page=detail&sort=0,
1552.0,2017/2018,Manual,58900.0,Hatch,Flex,3868.0,,Prata,Suspensão,2467.0,26.728,1660.0,Volkswagen,1.0,Volkswagen Fox,5.0,1052.0,270.0,50.0,https://www.mobiauto.com.br/comprar/carros/pb-joao-pessoa/volkswagen/fox/2018/1-0-mpi-trendline-flex/detalhes/11444878?page=detail&sort=0,158.0
